chr	start	end	context	mR	reads_m	reads_n	sample
SL4.0ch10	11500000	11600000	CHG	74.4710628138635	9046	3101	a4_2
SL4.0ch10	11500000	11600000	CHH	12.2905709648684	10072	71877	a4_2
SL4.0ch10	11600000	11700000	CG	88.7737080549797	11561	1462	a4_2
SL4.0ch10	11600000	11700000	CHG	71.0306180459677	8746	3567	a4_2
SL4.0ch10	11600000	11700000	CHH	13.2594632397937	12134	79378	a4_2
SL4.0ch10	11700000	11800000	CG	87.3554838037704	8387	1214	a4_2
SL4.0ch10	11700000	11800000	CHG	70.857391872753	6504	2675	a4_2
SL4.0ch10	11700000	11800000	CHH	12.1676035561934	12208	88124	a4_2
SL4.0ch10	11800000	11900000	CG	89.7168296599037	12293	1409	a4_2
SL4.0ch10	11800000	11900000	CHG	75.1223788996858	10282	3405	a4_2
SL4.0ch10	11800000	11900000	CHH	13.6093973750229	12640	80237	a4_2
SL4.0ch10	11900000	12000000	CG	88.4779399704773	10789	1405	a4_2
SL4.0ch10	11900000	12000000	CHG	67.9467708107326	9395	4432	a4_2
SL4.0ch10	11900000	12000000	CHH	9.70886961241767	9301	86498	a4_2
SL4.0ch10	12000000	12100000	CG	88.3259194965824	8141	1076	a4_2
SL4.0ch10	12000000	12100000	CHG	71.0471925594213	8250	3362	a4_2
SL4.0ch10	12000000	12100000	CHH	11.7180756600161	11811	88982	a4_2
SL4.0ch10	12100000	12200000	CG	91.3169041201386	9486	902	a4_2
SL4.0ch10	12100000	12200000	CHG	66.19140625	6778	3462	a4_2
SL4.0ch10	12100000	12200000	CHH	9.14564341742633	8628	85712	a4_2
SL4.0ch10	12200000	12300000	CG	87.9128531635495	8837	1215	a4_2
SL4.0ch10	12200000	12300000	CHG	70.226424915416	8095	3432	a4_2
SL4.0ch10	12200000	12300000	CHH	11.3296987327731	10827	84736	a4_2
SL4.0ch10	12300000	12400000	CG	88.2654541936732	9124	1213	a4_2
SL4.0ch10	12300000	12400000	CHG	63.6613315654892	6722	3837	a4_2
SL4.0ch10	12300000	12400000	CHH	9.26529462651136	9211	90203	a4_2
SL4.0ch10	12400000	12500000	CG	86.1180783330118	8927	1439	a4_2
SL4.0ch10	12400000	12500000	CHG	70.6872520639005	6593	2734	a4_2
SL4.0ch10	12400000	12500000	CHH	12.3504250937318	11694	82991	a4_2
SL4.0ch10	12500000	12600000	CG	87.1435932669186	10147	1497	a4_2
SL4.0ch10	12500000	12600000	CHG	70.9337891327816	7885	3231	a4_2
SL4.0ch10	12500000	12600000	CHH	14.9024562361993	13093	74765	a4_2
SL4.0ch10	12600000	12700000	CG	83.9580686149936	7929	1515	a4_2
SL4.0ch10	12600000	12700000	CHG	60.5434927401092	4545	2962	a4_2
SL4.0ch10	12600000	12700000	CHH	12.5582764416001	13226	92091	a4_2
SL4.0ch10	12700000	12800000	CG	85.2453058752271	7037	1218	a4_2
SL4.0ch10	12700000	12800000	CHG	67.5998981929244	5312	2546	a4_2
SL4.0ch10	12700000	12800000	CHH	12.8110957004161	11546	78579	a4_2
SL4.0ch10	12800000	12900000	CG	88.1187132755702	8848	1193	a4_2
SL4.0ch10	12800000	12900000	CHG	72.528564331843	7300	2765	a4_2
SL4.0ch10	12800000	12900000	CHH	16.6810699588477	16214	80986	a4_2
SL4.0ch10	12900000	13000000	CG	87.3634038595675	7515	1087	a4_2
SL4.0ch10	12900000	13000000	CHG	48.9639783232388	6144	6404	a4_2
SL4.0ch10	12900000	13000000	CHH	10.8649013726386	10939	89743	a4_2
SL4.0ch10	13000000	13100000	CG	89.35546875	10065	1199	a4_2
SL4.0ch10	13000000	13100000	CHG	68.3302124888057	8393	3890	a4_2
SL4.0ch10	13000000	13100000	CHH	13.6148336414048	11785	74775	a4_2
SL4.0ch10	13100000	13200000	CG	82.6276576412866	9094	1912	a4_2
SL4.0ch10	13100000	13200000	CHG	66.3194802516242	6431	3266	a4_2
SL4.0ch10	13100000	13200000	CHH	13.1991590381499	12054	79270	a4_2
SL4.0ch10	13200000	13300000	CG	78.8526315789474	7491	2009	a4_2
SL4.0ch10	13200000	13300000	CHG	54.0403620961714	6507	5534	a4_2
SL4.0ch10	13200000	13300000	CHH	12.0415480333228	11419	83411	a4_2
SL4.0ch10	13300000	13400000	CG	87.4040219378428	9562	1378	a4_2
SL4.0ch10	13300000	13400000	CHG	71.7032967032967	8091	3193	a4_2
SL4.0ch10	13300000	13400000	CHH	13.952850250383	12204	75262	a4_2
SL4.0ch10	13400000	13500000	CG	89	10769	1331	a4_2
SL4.0ch10	13400000	13500000	CHG	73.4111989007214	8548	3096	a4_2
SL4.0ch10	13400000	13500000	CHH	12.2459876252395	11697	83820	a4_2
SL4.0ch10	13500000	13600000	CG	87.6188608959906	8938	1263	a4_2
SL4.0ch10	13500000	13600000	CHG	72.9714393796104	7716	2858	a4_2
SL4.0ch10	13500000	13600000	CHH	12.2835608066816	11457	81814	a4_2
SL4.0ch10	13600000	13700000	CG	84.9560088949048	8787	1556	a4_2
SL4.0ch10	13600000	13700000	CHG	57.0574350904799	7252	5458	a4_2
SL4.0ch10	13600000	13700000	CHH	11.359782244737	10517	82064	a4_2
SL4.0ch10	13700000	13800000	CG	91.5032679738562	13020	1209	a4_2
SL4.0ch10	13700000	13800000	CHG	73.7571022727273	8308	2956	a4_2
SL4.0ch10	13700000	13800000	CHH	15.9779243505182	13057	68662	a4_2
SL4.0ch10	13800000	13900000	CG	92.4289593959065	13954	1143	a4_2
SL4.0ch10	13800000	13900000	CHG	68.5355132258811	8887	4080	a4_2
SL4.0ch10	13800000	13900000	CHH	13.9405000912575	11457	70728	a4_2
SL4.0ch10	13900000	14000000	CG	86.7718567033839	8744	1333	a4_2
SL4.0ch10	13900000	14000000	CHG	68.5565870910698	6203	2845	a4_2
SL4.0ch10	13900000	14000000	CHH	12.4973190087157	12819	89755	a4_2
SL4.0ch10	14000000	14100000	CG	83.9965950202171	7894	1504	a4_2
SL4.0ch10	14000000	14100000	CHG	60.4813346095993	4423	2890	a4_2
SL4.0ch10	14000000	14100000	CHH	11.49770499235	12174	93708	a4_2
SL4.0ch10	14100000	14200000	CG	83.820180215863	8465	1634	a4_2
SL4.0ch10	14100000	14200000	CHG	62.1809434718696	4653	2830	a4_2
SL4.0ch10	14100000	14200000	CHH	11.7275883956241	12564	94568	a4_2
SL4.0ch10	14200000	14300000	CG	85.6652449807552	8235	1378	a4_2
SL4.0ch10	14200000	14300000	CHG	61.5902224663554	4485	2797	a4_2
SL4.0ch10	14200000	14300000	CHH	10.8417392633349	11350	93338	a4_2
SL4.0ch10	14300000	14400000	CG	87.3140534047861	9450	1373	a4_2
SL4.0ch10	14300000	14400000	CHG	66.1486864169927	5917	3028	a4_2
SL4.0ch10	14300000	14400000	CHH	12.6009564820511	12700	88086	a4_2
SL4.0ch10	14400000	14500000	CG	84.5539146267449	8359	1527	a4_2
SL4.0ch10	14400000	14500000	CHG	64.5029967205699	5704	3139	a4_2
SL4.0ch10	14400000	14500000	CHH	13.2151409655283	13134	86252	a4_2
SL4.0ch10	14500000	14600000	CG	88.6845146379045	9209	1175	a4_2
SL4.0ch10	14500000	14600000	CHG	73.7082208360488	7917	2824	a4_2
SL4.0ch10	14500000	14600000	CHH	14.6798835010986	11492	66792	a4_2
SL4.0ch10	14600000	14700000	CG	85.0470609128041	9578	1684	a4_2
SL4.0ch10	14600000	14700000	CHG	63.069669984285	6020	3525	a4_2
SL4.0ch10	14600000	14700000	CHH	12.2629218002641	14024	100337	a4_2
SL4.0ch10	14700000	14800000	CG	81.639085894405	10360	2330	a4_2
SL4.0ch10	14700000	14800000	CHG	63.6458878994238	8505	4858	a4_2
SL4.0ch10	14700000	14800000	CHH	11.7285670402835	16418	123565	a4_2
SL4.0ch10	14800000	14900000	CG	88.7001477104874	3603	459	a4_2
SL4.0ch10	14800000	14900000	CHG	72.4720068906115	4207	1598	a4_2
SL4.0ch10	14800000	14900000	CHH	13.7340576287199	4652	29220	a4_2
SL4.0ch10	14900000	15000000	CG	85.6580869956165	7621	1276	a4_2
SL4.0ch10	14900000	15000000	CHG	68.0760406424123	8308	3896	a4_2
SL4.0ch10	14900000	15000000	CHH	12.2695273214884	11346	81127	a4_2
SL4.0ch10	15000000	15100000	CG	86.1590038314176	12593	2023	a4_2
SL4.0ch10	15000000	15100000	CHG	68.6965736488873	9724	4431	a4_2
SL4.0ch10	15000000	15100000	CHH	13.1125282235919	17190	113906	a4_2
SL4.0ch10	15100000	15200000	CG	87.6663391979995	9816	1381	a4_2
SL4.0ch10	15100000	15200000	CHG	66.3218619454943	6668	3386	a4_2
SL4.0ch10	15100000	15200000	CHH	11.8220946915352	11124	82971	a4_2
SL4.0ch10	15200000	15300000	CG	87.2555990046214	9818	1434	a4_2
SL4.0ch10	15200000	15300000	CHG	70.0702618852085	7679	3280	a4_2
SL4.0ch10	15200000	15300000	CHH	12.7242719480381	11950	81965	a4_2
SL4.0ch10	15300000	15400000	CG	84.7879842476417	9258	1661	a4_2
SL4.0ch10	15300000	15400000	CHG	70.6233062330623	7818	3252	a4_2
SL4.0ch10	15300000	15400000	CHH	13.0311986201192	12919	86220	a4_2
SL4.0ch10	15400000	15500000	CG	85.4213084869354	16869	2879	a4_2
SL4.0ch10	15400000	15500000	CHG	66.488283010365	11803	5949	a4_2
SL4.0ch10	15400000	15500000	CHH	12.4546127141312	21884	153826	a4_2
SL4.0ch10	15500000	15600000	CG	87.1695533272562	7650	1126	a4_2
SL4.0ch10	15500000	15600000	CHG	70.3176162409954	8590	3626	a4_2
SL4.0ch10	15500000	15600000	CHH	10.7411654331283	10304	85626	a4_2
SL4.0ch10	15600000	15700000	CG	87.3426504113391	8812	1277	a4_2
SL4.0ch10	15600000	15700000	CHG	68.4617891477921	8403	3871	a4_2
SL4.0ch10	15600000	15700000	CHH	11.7552382354384	11978	89917	a4_2
SL4.0ch10	15700000	15800000	CG	84.813723426647	8059	1443	a4_2
SL4.0ch10	15700000	15800000	CHG	64.9461916205203	6216	3355	a4_2
SL4.0ch10	15700000	15800000	CHH	10.3498129316492	10595	91774	a4_2
SL4.0ch10	15800000	15900000	CG	88.2383100902379	8605	1147	a4_2
SL4.0ch10	15800000	15900000	CHG	68.9583152032025	7924	3567	a4_2
SL4.0ch10	15800000	15900000	CHH	11.006198721847	10316	83413	a4_2
SL4.0ch10	15900000	16000000	CG	88.8976455521623	9024	1127	a4_2
SL4.0ch10	15900000	16000000	CHG	68.4261204481793	7817	3607	a4_2
SL4.0ch10	15900000	16000000	CHH	10.5207091854493	9975	84838	a4_2
SL4.0ch10	16000000	16100000	CG	87.9978519645574	9832	1341	a4_2
SL4.0ch10	16000000	16100000	CHG	69.9532586647853	7932	3407	a4_2
SL4.0ch10	16000000	16100000	CHH	11.3273289761269	10728	83981	a4_2
SL4.0ch10	16100000	16200000	CG	89.6676357350515	11412	1315	a4_2
SL4.0ch10	16100000	16200000	CHG	69.7844943217384	7804	3379	a4_2
SL4.0ch10	16100000	16200000	CHH	11.8754412110754	10598	78645	a4_2
SL4.0ch10	16200000	16300000	CG	91.084476349186	14211	1391	a4_2
SL4.0ch10	16200000	16300000	CHG	72.7483788327596	9087	3404	a4_2
SL4.0ch10	16200000	16300000	CHH	14.8303388218808	11853	68071	a4_2
SL4.0ch10	16300000	16400000	CG	86.1277892284255	9611	1548	a4_2
SL4.0ch10	16300000	16400000	CHG	65.7375404169919	5896	3073	a4_2
SL4.0ch10	16300000	16400000	CHH	11.8881522052465	12372	91698	a4_2
SL4.0ch10	16400000	16500000	CG	86.0078980434392	9583	1559	a4_2
SL4.0ch10	16400000	16500000	CHG	65.5713218820015	6146	3227	a4_2
SL4.0ch10	16400000	16500000	CHH	12.3093714944062	12180	86769	a4_2
SL4.0ch10	16500000	16600000	CG	85.5591647331786	9219	1556	a4_2
SL4.0ch10	16500000	16600000	CHG	64.2579810181191	5958	3314	a4_2
SL4.0ch10	16500000	16600000	CHH	11.7104400867067	11615	87570	a4_2
SL4.0ch10	16600000	16700000	CG	86.706462004927	9151	1403	a4_2
SL4.0ch10	16600000	16700000	CHG	66.5545704677469	6531	3282	a4_2
SL4.0ch10	16600000	16700000	CHH	12.3176530329609	10673	75975	a4_2
SL4.0ch10	16700000	16800000	CG	85.9321349222379	8509	1393	a4_2
SL4.0ch10	16700000	16800000	CHG	65.2968542312805	5895	3133	a4_2
SL4.0ch10	16700000	16800000	CHH	12.0298114861903	12348	90297	a4_2
SL4.0ch10	16800000	16900000	CG	85.9218972895863	9637	1579	a4_2
SL4.0ch10	16800000	16900000	CHG	64.5041586692258	5041	2774	a4_2
SL4.0ch10	16800000	16900000	CHH	12.0190680917975	12077	88405	a4_2
SL4.0ch10	16900000	17000000	CG	88.3671543180746	11235	1479	a4_2
SL4.0ch10	16900000	17000000	CHG	69.3966332513713	7338	3236	a4_2
SL4.0ch10	16900000	17000000	CHH	12.962238412977	12258	82309	a4_2
SL4.0ch10	17000000	17100000	CG	85.1657191891022	7940	1383	a4_2
SL4.0ch10	17000000	17100000	CHG	62.1010803427294	5001	3052	a4_2
SL4.0ch10	17000000	17100000	CHH	11.9236883942766	12000	88640	a4_2
SL4.0ch10	17100000	17200000	CG	87.506819421713	8020	1145	a4_2
SL4.0ch10	17100000	17200000	CHG	68.8804713804714	8183	3697	a4_2
SL4.0ch10	17100000	17200000	CHH	11.9416716013874	11293	83275	a4_2
SL4.0ch10	17200000	17300000	CG	82.3747251475524	7118	1523	a4_2
SL4.0ch10	17200000	17300000	CHG	61.0076239880531	7762	4961	a4_2
SL4.0ch10	17200000	17300000	CHH	12.301013024602	11645	83022	a4_2
SL4.0ch10	17300000	17400000	CG	88.2575185129213	11680	1554	a4_2
SL4.0ch10	17300000	17400000	CHG	55.5203659716724	6311	5056	a4_2
SL4.0ch10	17300000	17400000	CHH	13.9403562745001	14047	86718	a4_2
SL4.0ch10	17400000	17500000	CG	85.1085310449268	11802	2065	a4_2
SL4.0ch10	17400000	17500000	CHG	63.1539370501665	5879	3430	a4_2
SL4.0ch10	17400000	17500000	CHH	12.2596082541503	12399	88738	a4_2
SL4.0ch10	17500000	17600000	CG	86.8423452174706	9524	1443	a4_2
SL4.0ch10	17500000	17600000	CHG	70.1745970836531	7315	3109	a4_2
SL4.0ch10	17500000	17600000	CHH	12.7798197580343	11926	81393	a4_2
SL4.0ch10	17600000	17700000	CG	81.1095274640938	7398	1723	a4_2
SL4.0ch10	17600000	17700000	CHG	64.6627152130962	6873	3756	a4_2
SL4.0ch10	17600000	17700000	CHH	14.2570302685407	13278	79855	a4_2
SL4.0ch10	17700000	17800000	CG	88.2406563354603	9680	1290	a4_2
SL4.0ch10	17700000	17800000	CHG	58.9955686853767	5991	4164	a4_2
SL4.0ch10	17700000	17800000	CHH	13.8604641947914	13992	86957	a4_2
SL4.0ch10	17800000	17900000	CG	88.6400197995298	14326	1836	a4_2
SL4.0ch10	17800000	17900000	CHG	62.0978003999273	6832	4170	a4_2
SL4.0ch10	17800000	17900000	CHH	11.516400971607	11284	86698	a4_2
SL4.0ch10	17900000	18000000	CG	87.1814805217241	10093	1484	a4_2
SL4.0ch10	17900000	18000000	CHG	62.9887520085699	5880	3455	a4_2
SL4.0ch10	17900000	18000000	CHH	12.0505470307587	12149	88668	a4_2
SL4.0ch10	18000000	18100000	CG	87.5273107248029	9214	1313	a4_2
SL4.0ch10	18000000	18100000	CHG	65.6785642266586	6514	3404	a4_2
SL4.0ch10	18000000	18100000	CHH	10.814225127583	10786	88953	a4_2
SL4.0ch10	18100000	18200000	CG	85.7998375964271	8453	1399	a4_2
SL4.0ch10	18100000	18200000	CHG	66.273393002441	6516	3316	a4_2
SL4.0ch10	18100000	18200000	CHH	10.7696780726467	10742	89001	a4_2
SL4.0ch10	18200000	18300000	CG	85.038310209153	8213	1445	a4_2
SL4.0ch10	18200000	18300000	CHG	67.4673913043478	6207	2993	a4_2
SL4.0ch10	18200000	18300000	CHH	11.4587330165383	11647	89996	a4_2
SL4.0ch10	18300000	18400000	CG	88.3813099707968	8474	1114	a4_2
SL4.0ch10	18300000	18400000	CHG	62.7105132037867	6293	3742	a4_2
SL4.0ch10	18300000	18400000	CHH	13.3848959740611	11889	76935	a4_2
SL4.0ch10	18400000	18500000	CG	84.7607742878013	9283	1669	a4_2
SL4.0ch10	18400000	18500000	CHG	67.910174152154	7409	3501	a4_2
SL4.0ch10	18400000	18500000	CHH	13.163019241053	13046	86065	a4_2
SL4.0ch10	18500000	18600000	CG	88.2453475123433	9294	1238	a4_2
SL4.0ch10	18500000	18600000	CHG	67.7551838124812	6764	3219	a4_2
SL4.0ch10	18500000	18600000	CHH	11.8950875836928	11388	84349	a4_2
SL4.0ch10	18600000	18700000	CG	88.0423860418379	9638	1309	a4_2
SL4.0ch10	18600000	18700000	CHG	73.3918393196417	8112	2941	a4_2
SL4.0ch10	18600000	18700000	CHH	13.2658994305879	13233	86519	a4_2
SL4.0ch10	18700000	18800000	CG	85.8052507836991	8759	1449	a4_2
SL4.0ch10	18700000	18800000	CHG	67.3499149315401	8313	4030	a4_2
SL4.0ch10	18700000	18800000	CHH	13.3212144052673	12018	78199	a4_2
SL4.0ch10	18800000	18900000	CG	87.8113515720702	8602	1194	a4_2
SL4.0ch10	18800000	18900000	CHG	71.8156916454706	7341	2881	a4_2
SL4.0ch10	18800000	18900000	CHH	15.5850633444542	14061	76160	a4_2
SL4.0ch10	18900000	19000000	CG	86.6653176851477	8566	1318	a4_2
SL4.0ch10	18900000	19000000	CHG	47.9711978203756	4930	5347	a4_2
SL4.0ch10	18900000	19000000	CHH	14.1075557245949	14095	85816	a4_2
SL4.0ch10	19000000	19100000	CG	87.7959927140255	9640	1340	a4_2
SL4.0ch10	19000000	19100000	CHG	70.4383282364934	8292	3480	a4_2
SL4.0ch10	19000000	19100000	CHH	14.270929669265	12962	77866	a4_2
SL4.0ch10	19100000	19200000	CG	91.0106938972421	11319	1118	a4_2
SL4.0ch10	19100000	19200000	CHG	73.9397036280021	8682	3060	a4_2
SL4.0ch10	19100000	19200000	CHH	12.7767678180208	10964	74848	a4_2
SL4.0ch10	19200000	19300000	CG	87.7328646748682	9984	1396	a4_2
SL4.0ch10	19200000	19300000	CHG	70.3305939484498	7531	3177	a4_2
SL4.0ch10	19200000	19300000	CHH	12.7713287252924	11585	79126	a4_2
SL4.0ch10	19300000	19400000	CG	88.7286897223575	9108	1157	a4_2
SL4.0ch10	19300000	19400000	CHG	69.2225658526181	6491	2886	a4_2
SL4.0ch10	19300000	19400000	CHH	12.4657694807616	11699	82150	a4_2
SL4.0ch10	19400000	19500000	CG	88.5229650842604	8037	1042	a4_2
SL4.0ch10	19400000	19500000	CHG	68.6008780301584	7188	3290	a4_2
SL4.0ch10	19400000	19500000	CHH	12.1540619818901	11436	82656	a4_2
SL4.0ch10	19500000	19600000	CG	85.784785748676	7127	1181	a4_2
SL4.0ch10	19500000	19600000	CHG	70.3457727176892	6673	2813	a4_2
SL4.0ch10	19500000	19600000	CHH	12.9988774909143	11696	78281	a4_2
SL4.0ch10	19600000	19700000	CG	83.4325999756898	6864	1363	a4_2
SL4.0ch10	19600000	19700000	CHG	68.4379238071754	5551	2560	a4_2
SL4.0ch10	19600000	19700000	CHH	13.3478344140743	9757	63341	a4_2
SL4.0ch10	19700000	19800000	CG	85.2393895044951	8154	1412	a4_2
SL4.0ch10	19700000	19800000	CHG	68.3506686478455	6440	2982	a4_2
SL4.0ch10	19700000	19800000	CHH	13.116852193583	13221	87573	a4_2
SL4.0ch10	19800000	19900000	CG	87.9238884702336	9334	1282	a4_2
SL4.0ch10	19800000	19900000	CHG	72.04123310318	7408	2875	a4_2
SL4.0ch10	19800000	19900000	CHH	14.287013091967	14143	84849	a4_2
SL4.0ch10	19900000	20000000	CG	90.7362628199783	10882	1111	a4_2
SL4.0ch10	19900000	20000000	CHG	66.8444371512964	8147	4041	a4_2
SL4.0ch10	19900000	20000000	CHH	12.579683658595	11564	80362	a4_2
SL4.0ch10	20000000	20100000	CG	91.2232442190321	10612	1021	a4_2
SL4.0ch10	20000000	20100000	CHG	62.4336842105263	7414	4461	a4_2
SL4.0ch10	20000000	20100000	CHH	13.6928410278985	12442	78423	a4_2
SL4.0ch10	20100000	20200000	CG	87.2963619481725	10342	1505	a4_2
SL4.0ch10	20100000	20200000	CHG	74.5628225868577	9679	3302	a4_2
SL4.0ch10	20100000	20200000	CHH	16.2347105574658	14401	74304	a4_2
SL4.0ch10	20200000	20300000	CG	84.4844201734661	10520	1932	a4_2
SL4.0ch10	20200000	20300000	CHG	68.2362754018805	8999	4189	a4_2
SL4.0ch10	20200000	20300000	CHH	15.0604608967905	13613	76776	a4_2
SL4.0ch10	20300000	20400000	CG	84.5210443184986	9097	1666	a4_2
SL4.0ch10	20300000	20400000	CHG	68.7581398912127	8975	4078	a4_2
SL4.0ch10	20300000	20400000	CHH	16.0383808651918	13840	72453	a4_2
SL4.0ch10	20400000	20500000	CG	90.438950554995	10755	1137	a4_2
SL4.0ch10	20400000	20500000	CHG	76.3801474554936	8495	2627	a4_2
SL4.0ch10	20400000	20500000	CHH	12.9759299781182	12453	83517	a4_2
SL4.0ch10	20500000	20600000	CG	87.3334457750042	15534	2253	a4_2
SL4.0ch10	20500000	20600000	CHG	67.5398845365945	10880	5229	a4_2
SL4.0ch10	20500000	20600000	CHH	13.9727052496734	22033	135653	a4_2
SL4.0ch10	20600000	20700000	CG	85.3024479061299	8433	1453	a4_2
SL4.0ch10	20600000	20700000	CHG	67.4479439154546	6446	3111	a4_2
SL4.0ch10	20600000	20700000	CHH	14.1882350404778	13162	79605	a4_2
SL4.0ch10	20700000	20800000	CG	84.1394825646794	8228	1551	a4_2
SL4.0ch10	20700000	20800000	CHG	68.6595744680851	6454	2946	a4_2
SL4.0ch10	20700000	20800000	CHH	15.8164276401565	15164	80711	a4_2
SL4.0ch10	20800000	20900000	CG	89.7384121156494	9777	1118	a4_2
SL4.0ch10	20800000	20900000	CHG	73.2124668975351	7188	2630	a4_2
SL4.0ch10	20800000	20900000	CHH	14.2931525690146	14549	87241	a4_2
SL4.0ch10	20900000	21000000	CG	79.9041342121031	6668	1677	a4_2
SL4.0ch10	20900000	21000000	CHG	61.7664216544161	5294	3277	a4_2
SL4.0ch10	20900000	21000000	CHH	12.9749062478912	13459	90272	a4_2
SL4.0ch10	21000000	21100000	CG	85.4730742331901	8555	1454	a4_2
SL4.0ch10	21000000	21100000	CHG	67.5135501355014	5979	2877	a4_2
SL4.0ch10	21000000	21100000	CHH	15.5517300393625	15448	83885	a4_2
SL4.0ch10	21100000	21200000	CG	86.6350795637404	9691	1495	a4_2
SL4.0ch10	21100000	21200000	CHG	65.6549409049584	9388	4911	a4_2
SL4.0ch10	21100000	21200000	CHH	14.176357094436	13593	82292	a4_2
SL4.0ch10	21200000	21300000	CG	91.6609861395138	8068	734	a4_2
SL4.0ch10	21200000	21300000	CHG	78.3598437946471	8227	2272	a4_2
SL4.0ch10	21200000	21300000	CHH	15.142934410843	9519	53342	a4_2
SL4.0ch10	21300000	21400000	CG	87.0540677109651	8614	1281	a4_2
SL4.0ch10	21300000	21400000	CHG	68.9003436426117	5614	2534	a4_2
SL4.0ch10	21300000	21400000	CHH	13.5030376060652	13447	86138	a4_2
SL4.0ch10	21400000	21500000	CG	88.0639269406393	9643	1307	a4_2
SL4.0ch10	21400000	21500000	CHG	70.6525511975009	8142	3382	a4_2
SL4.0ch10	21400000	21500000	CHH	12.9327595481442	12021	80929	a4_2
SL4.0ch10	21500000	21600000	CG	86.6180282230969	9023	1394	a4_2
SL4.0ch10	21500000	21600000	CHG	70.5147577314395	7000	2927	a4_2
SL4.0ch10	21500000	21600000	CHH	13.0600693229879	12321	82020	a4_2
SL4.0ch10	21600000	21700000	CG	89.3680855053441	9532	1134	a4_2
SL4.0ch10	21600000	21700000	CHG	76.3189787509089	9446	2931	a4_2
SL4.0ch10	21600000	21700000	CHH	12.9056055440675	11546	77919	a4_2
SL4.0ch10	21700000	21800000	CG	87.9872712808274	9954	1359	a4_2
SL4.0ch10	21700000	21800000	CHG	70.0839593460009	7930	3385	a4_2
SL4.0ch10	21700000	21800000	CHH	11.5946008281073	10557	80494	a4_2
SL4.0ch10	21800000	21900000	CG	87.9796437659033	8644	1181	a4_2
SL4.0ch10	21800000	21900000	CHG	70.4777499518397	7317	3065	a4_2
SL4.0ch10	21800000	21900000	CHH	11.7708997762456	11626	87143	a4_2
SL4.0ch10	21900000	22000000	CG	86.6487988882271	8729	1345	a4_2
SL4.0ch10	21900000	22000000	CHG	67.2570339648021	6000	2921	a4_2
SL4.0ch10	21900000	22000000	CHH	12.0925213283652	11878	86348	a4_2
SL4.0ch10	22000000	22100000	CG	85.889274691358	8905	1463	a4_2
SL4.0ch10	22000000	22100000	CHG	66.3955311642493	6775	3429	a4_2
SL4.0ch10	22000000	22100000	CHH	11.7171085420555	11990	90339	a4_2
SL4.0ch10	22100000	22200000	CG	88.8252362175433	11939	1502	a4_2
SL4.0ch10	22100000	22200000	CHG	66.324076098841	6066	3080	a4_2
SL4.0ch10	22100000	22200000	CHH	13.1069171932158	12612	83612	a4_2
SL4.0ch10	22200000	22300000	CG	85.2300667369161	9706	1682	a4_2
SL4.0ch10	22200000	22300000	CHG	63.2435740514076	5167	3003	a4_2
SL4.0ch10	22200000	22300000	CHH	12.2585302468839	12736	91159	a4_2
SL4.0ch10	22300000	22400000	CG	89.0940902021773	9166	1122	a4_2
SL4.0ch10	22300000	22400000	CHG	66.2465441535209	8147	4151	a4_2
SL4.0ch10	22300000	22400000	CHH	14.9850727766701	14506	82297	a4_2
SL4.0ch10	22400000	22500000	CG	83.5803200948429	8460	1662	a4_2
SL4.0ch10	22400000	22500000	CHG	61.7051393728223	5667	3517	a4_2
SL4.0ch10	22400000	22500000	CHH	11.7131840601268	11969	90215	a4_2
SL4.0ch10	22500000	22600000	CG	86.0130337515806	8843	1438	a4_2
SL4.0ch10	22500000	22600000	CHG	53.0220460738172	4281	3793	a4_2
SL4.0ch10	22500000	22600000	CHH	9.12069671689409	8462	84316	a4_2
SL4.0ch10	22600000	22700000	CG	85.3470437017995	7968	1368	a4_2
SL4.0ch10	22600000	22700000	CHG	47.2541507024266	3700	4130	a4_2
SL4.0ch10	22600000	22700000	CHH	7.23395028876668	7340	94126	a4_2
SL4.0ch10	22700000	22800000	CG	85.4783827061649	8541	1451	a4_2
SL4.0ch10	22700000	22800000	CHG	53.9317598141128	4410	3767	a4_2
SL4.0ch10	22700000	22800000	CHH	8.66901243255923	9239	97336	a4_2
SL4.0ch10	22800000	22900000	CG	82.5072583990046	7957	1687	a4_2
SL4.0ch10	22800000	22900000	CHG	46.5806203043729	4836	5546	a4_2
SL4.0ch10	22800000	22900000	CHH	10.9036466472421	10815	88372	a4_2
SL4.0ch10	22900000	23000000	CG	88.0285152409046	10743	1461	a4_2
SL4.0ch10	22900000	23000000	CHG	60.9182029711831	6807	4367	a4_2
SL4.0ch10	22900000	23000000	CHH	10.8517185388729	9557	78512	a4_2
SL4.0ch10	23000000	23100000	CG	87.2741107095301	9176	1338	a4_2
SL4.0ch10	23000000	23100000	CHG	62.6861342100174	6483	3859	a4_2
SL4.0ch10	23000000	23100000	CHH	10.7762536076073	9372	77597	a4_2
SL4.0ch10	23100000	23200000	CG	88.6585149743045	10006	1280	a4_2
SL4.0ch10	23100000	23200000	CHG	62.5010885657058	7177	4306	a4_2
SL4.0ch10	23100000	23200000	CHH	10.6523106114929	9656	80991	a4_2
SL4.0ch10	23200000	23300000	CG	86.153536977492	8574	1378	a4_2
SL4.0ch10	23200000	23300000	CHG	57.3488570818201	5369	3993	a4_2
SL4.0ch10	23200000	23300000	CHH	9.59248504219368	9844	92778	a4_2
