chr	start	end	context	WT_1	WT_2	A4_1	A4_2	A17_1	A17_2
SL4.0ch07	53400000	53500000	CHH	16.2354859947331	14.5508636840913	19.2042342934941	15.2909549263068	13.6127305295219	13.4307958899763
SL4.0ch07	53500000	53600000	CG	89.519023689878	90.2188054405677	91.5282670692837	89.3792747451284	85.7487922705314	85.1443909663088
SL4.0ch07	53500000	53600000	CHG	75.3666312433581	74.9085365853659	76.0855476344783	73.2215338602863	70.1506193693694	69.3339722089123
SL4.0ch07	53500000	53600000	CHH	15.8451708118805	14.6056597454789	17.702112487744	14.9352531330064	13.4133671938128	13.4903676427118
SL4.0ch07	53600000	53700000	CG	85.8558021748846	81.016731016731	91.5296198054819	81.4192443540619	80.2923696973837	79.7419246015012
SL4.0ch07	53600000	53700000	CHG	54.4584899214212	47.2777606890188	70.4832214765101	48.8016917293233	47.9697033452556	44.5855489521426
SL4.0ch07	53600000	53700000	CHH	13.7319709011396	10.9838990830419	17.8282596625063	11.3142568272056	10.4596763225894	9.67043662113636
SL4.0ch07	53700000	53800000	CG	90.5151903367496	87.8185781354795	93.7373860925937	87.5866734314223	85.3848534874123	85.7036485480268
SL4.0ch07	53700000	53800000	CHG	78.4176481946322	75.8152173913043	81.123090151465	74.9886888064429	73.4065934065934	73.2441239686612
SL4.0ch07	53700000	53800000	CHH	21.1384913548015	18.7798087086545	23.3926736115517	20.0290531917782	17.4348973084953	18.2601749075008
SL4.0ch07	53800000	53900000	CG	79.9879767550598	73.8123839685486	88.1022092094756	75.3545540497951	73.7418090927515	74.9979513234451
SL4.0ch07	53800000	53900000	CHG	53.3960057574667	41.7455456570156	70.9668137348935	44.1328614211816	44.8173786319337	43.24505358615
SL4.0ch07	53800000	53900000	CHH	15.705796094775	11.304347826087	22.0225244674727	13.0124951190941	11.6871435145802	11.6127098820415
SL4.0ch07	53900000	54000000	CG	79.9805321219987	77.048036675304	82.0580474934037	73.6549352750809	74.3348884125583	74.5429652895224
SL4.0ch07	53900000	54000000	CHG	55.081874647092	52.5322824081838	60.7153591824466	49.3511964947759	49.4959840439868	48.5756417990482
SL4.0ch07	53900000	54000000	CHH	15.2314807275806	12.4054106197346	18.3942641804923	13.1260832851873	11.369276188811	11.533264587704
SL4.0ch07	54000000	54100000	CG	90.3059660310258	90.3298140708213	92.560553633218	91.0017643599294	86.9187888002027	87.9169148302561
SL4.0ch07	54000000	54100000	CHG	76.027080199051	75.493581230633	77.5279421433268	74.4557974233674	71.604715505834207	71.9309196837287
SL4.0ch07	54000000	54100000	CHH	15.289857223426	13.7942038813651	16.5503057855713	14.3006619909455	12.7247316788559	12.8151496209389
SL4.0ch07	54100000	54200000	CG	90.1386856226915	90.5937897221718	92.0229244114003	90.5954585323068	87.1203308776011	86.9908906120605
SL4.0ch07	54100000	54200000	CHG	74.7934806876535	73.7658258906664	75.5457025920873	72.54178201579	69.9100460070041	70.6278377955222
SL4.0ch07	54100000	54200000	CHH	15.1150952100667	13.6096302339259	17.3259149787012	14.2714501103334	12.8047376213193	12.758748723661
SL4.0ch07	54200000	54300000	CG	85.8463784572958	86.0850222441918	90.1901262182457	85.6365210936533	82.1551865855663	83.0830432620587
SL4.0ch07	54200000	54300000	CHG	68.9554977825356	65.4750922509225	76.4466446644664	66.2523162445954	64.3628050401404	63.2494926511285
SL4.0ch07	54200000	54300000	CHH	17.0517858702297	15.1383836000844	20.3252524031195	15.9911793779941	14.2297661008758	14.2501857815209
SL4.0ch07	54300000	54400000	CG	77.5421247804307	73.1198948455544	86.4204465664935	72.2184825463987	72.7514667634428	70.6698527711401
SL4.0ch07	54300000	54400000	CHG	67.2814755412991	60.4367482726265	77.6435421596712	58.794598944827	59.4449520328917	57.6021205736424
SL4.0ch07	54300000	54400000	CHH	21.1855305550462	16.7336025201078	26.346267740025	18.0511820275415	16.0052579315469	16.4412023138317
SL4.0ch07	54400000	54500000	CG	83.2303873463026	78.1014956341316	90.5002733734281	77.9260780287474	77.9686377783098	76.0321100917431
SL4.0ch07	54400000	54500000	CHG	55.5981843726359	49.919261822376	68.2447397563677	51.9910799617713	49.894503053859	47.4319849360431
SL4.0ch07	54400000	54500000	CHH	14.8205678781095	11.7463512833417	19.7865826603958	12.4529231274436	11.3378490382692	11.3336435860785
SL4.0ch07	54500000	54600000	CG	84.5629532689896	78.950988822012	87.6579862583765	78.1993455381622	77.5472282440384	77.9015909243472
SL4.0ch07	54500000	54600000	CHG	64.7532105833204	57.9796725890294	72.0132119552082	57.3964981181476	59.14287080882	58.9082298732881
SL4.0ch07	54500000	54600000	CHH	17.5577074348333	12.7754380896292	20.9395727093957	13.6071200046536	12.7286083040422	12.7908311648553
SL4.0ch07	54600000	54700000	CG	85.5790350677876	81.9194430631527	92.2281852514411	81.7038667085822	80.612518429165	81.4989697802198
SL4.0ch07	54600000	54700000	CHG	48.9443719606215	44.7621316813597	65.121107266436	42.5044363860813	46.8392207933149	40.8585990590695
SL4.0ch07	54600000	54700000	CHH	14.1079021970234	11.6586018737774	19.9439807934149	11.6184324404196	11.647654469771	10.5024119654652
SL4.0ch07	54700000	54800000	CG	90.6666666666667	90.4	93.4969183802776	89.6824179196072	87.9612884305196	87.8634334660393
SL4.0ch07	54700000	54800000	CHG	64.5029789902791	62.2659323367427	76.7259552042161	62.9957643434732	61.6121813582409	60.4788257940327
SL4.0ch07	54700000	54800000	CHH	17.4430468603332	15.45516698701	21.7295980511571	16.4087362693769	15.1671135226305	15.0927097152377
SL4.0ch07	54800000	54900000	CG	81.203738317757	76.3137331510061	88.2098673423759	76.7568121286622	75.1039535344202	76.2118350645263
SL4.0ch07	54800000	54900000	CHG	55.8056649784281	48.8339397949057	71.9804134929271	48.2456140350877	46.8243868579361	46.0662109636778
SL4.0ch07	54800000	54900000	CHH	16.0176110824552	12.6104712041885	21.6512658703328	13.6873783771553	11.7750735547114	12.0198180498014
SL4.0ch07	54900000	55000000	CG	80.7495842242813	78.0925925925926	87.2905424595285	79.4483831921148	76.8686752529899	77.0735739873243
SL4.0ch07	54900000	55000000	CHG	51.9118827780008	47.4258728806999	66.4053751399776	45.1945754716981	45.8725817887167	43.8494167550371
SL4.0ch07	54900000	55000000	CHH	16.0612680560516	13.7657923063849	19.8341979200278	13.1944220104453	12.1683400676059	11.7867983742347
SL4.0ch07	55000000	55100000	CG	76.7395498392283	71.2368893508457	87.049356223176	72.0110245200532	71.536523929471	72.0928485576923
SL4.0ch07	55000000	55100000	CHG	58.6341810421483	55.0530687586525	73.5804943219773	54.251269035533	56.0702039867496	52.4680334309594
SL4.0ch07	55000000	55100000	CHH	17.7801369798664	13.8551930962727	24.2422989456275	15.1305523130798	13.4849114325641	14.0464419475655
SL4.0ch07	55100000	55200000	CG	81.1330172198652	75.0650351671645	87.8179968018607	76.2501168333489	74.3325498704273	74.2424242424242
SL4.0ch07	55100000	55200000	CHG	55.6622649059624	49.0734874881216	64.8448355720241	49.8895238095238	50.585319552837	47.7147963743138
SL4.0ch07	55100000	55200000	CHH	18.0330403855571	14.5307097648667	23.3908493821663	15.8506605399196	14.6674181779406	14.5312092937987
SL4.0ch07	55200000	55300000	CG	73.8508549509135	63.2845188284519	79.6217494089834	63.4690009926902	64.6327084070275	66.0820011841326
SL4.0ch07	55200000	55300000	CHG	42.9847081147449	34.463178125273	54.7331926439554	33.369255638519	35.5298771601083	32.4059634458237
SL4.0ch07	55200000	55300000	CHH	16.3404085319252	11.9117082979787	21.1079567252359	13.2462931373835	12.2676959522934	10.9726738650042
SL4.0ch07	55300000	55400000	CG	76.9087638776903	70.1370127363952	82.7687016337059	70.639660694192	71.7110356738729	70.5430847212165
SL4.0ch07	55300000	55400000	CHG	44.5238678090575	36.9418768604105	53.176243626843	38.1885702496389	40.1582108501392	34.9525792273884
SL4.0ch07	55300000	55400000	CHH	15.9252375550138	12.431340505697	18.5459123455819	13.7154028192201	12.8356175925406	11.5952370717448
SL4.0ch07	55400000	55500000	CG	76.0909889680758	67.9202918888577	83.3028194800439	68.56159669649	67.6727340267459	67.562987233081
SL4.0ch07	55400000	55500000	CHG	59.9690503339306	53.2464307883302	71.9688173826505	53.9621358122662	54.8958081905222	53.8697906664106
SL4.0ch07	55400000	55500000	CHH	16.6937454966728	12.9391726612187	20.3283894726173	13.7556798322265	12.4454551751206	12.1247280638144
SL4.0ch07	55500000	55600000	CG	84.2418892076804	73.0027548209366	89.5179175907552	73.3960069780965	74.5855324433406	73.8930822504085
SL4.0ch07	55500000	55600000	CHG	72.9180978551256	60.5591909577632	77.7541311967952	59.4875214326538	58.6975857687421	58.5992635777846
SL4.0ch07	55500000	55600000	CHH	19.1421677360716	12.8915759037246	24.0102793593123	14.2047809865967	12.9039932788604	12.898516376736
SL4.0ch07	55600000	55700000	CG	82.3330832708177	80.8701355487538	88.5825242718447	83.0806065442937	80.14484007242	79.7416214192099
SL4.0ch07	55600000	55700000	CHG	49.5694322693755	47.6435433845223	56.8491032776747	46.8640162461923	47.68525833465	43.2118905202103
SL4.0ch07	55600000	55700000	CHH	14.2155720381546	12.1099184020929	15.7244643869727	12.8818798228143	11.7601693845787	11.4466322128732
SL4.0ch07	55700000	55800000	CG	84.899910681448	83.8844704897447	87.6776429809359	83.521905572097	81.2335039051979	79.8151402720823
SL4.0ch07	55700000	55800000	CHG	73.4115228825343	73.3101764926774	76.3928776565192	72.1052147521383	69.7558367492426	69.3261148311725
SL4.0ch07	55700000	55800000	CHH	18.1832492463656	15.943389020438	21.0308336281099	17.2116405555917	14.8096624099298	15.2836041731469
SL4.0ch07	55800000	55900000	CG	79.6772813397714	74.5969983324069	87.1987524808619	73.2055242594948	75.2199792960663	73.20657525945
SL4.0ch07	55800000	55900000	CHG	44.9967298888162	39.65496513585	56.1412869490983	38.8224417865604	40.9731432360743	38.7408630040085
SL4.0ch07	55800000	55900000	CHH	12.5357402738679	10.4182883362694	16.2520871687289	10.9809220344452	10.0952732539153	9.86143572621035
SL4.0ch07	55900000	56000000	CG	85.5773838045041	79.4698354661792	92.4340728338217	80.9229349330872	79.5904159656553	79.0102509720749
SL4.0ch07	55900000	56000000	CHG	61.907221820436	54.8794849650624	77.151364764268	55.9012539184953	56.128868594622	53.4982883910876
SL4.0ch07	55900000	56000000	CHH	15.9199058518531	12.105188560962	21.3752017374325	13.3987296152807	12.0418588854612	11.8193445948926
SL4.0ch07	56000000	56100000	CG	85.2744717026961	83.1462848297214	88.8318744340477	84.7659574468085	83.3087783916513	82.1896627889854
SL4.0ch07	56000000	56100000	CHG	45.6069658654069	40.3634556683467	60.2720390093674	43.2845505010453	42.6164427826248	40.0602896054261
SL4.0ch07	56000000	56100000	CHH	12.2314333000343	10.6011951598154	17.0674327595177	12.0831858038448	10.6340179472493	9.95060915377017
SL4.0ch07	56100000	56200000	CG	83.3756432246998	81.1745334796926	84.4953775038521	81.605077285290207	82.6159054791681	79.929346040092
SL4.0ch07	56100000	56200000	CHG	26.7734295703169	23.6028119507909	35.2488002020712	22.3404255319149	24.2935517811514	22.2170272452926
SL4.0ch07	56100000	56200000	CHH	8.41633703474241	7.01196258680904	11.827812493001	6.99629149401108	7.10317083214546	6.60806954773275
SL4.0ch07	56200000	56300000	CG	81.4575335084529	77.9591014405158	83.7234878240377	78.0178131514118	78.8505747126437	77.7615159451548
SL4.0ch07	56200000	56300000	CHG	31.1389564241631	27.986604702023	44.2354137536545	26.7638374065465	27.592259423406	28.1179138321995
SL4.0ch07	56200000	56300000	CHH	11.8609045226131	9.50953209964107	17.0335369367293	10.3103346826146	9.84374465757172	9.51627708749959
SL4.0ch07	56300000	56400000	CG	76.1333154506438	71.4359825689977	81.5396578538103	71.6859842212915	72.1893859267094	71.2428982800218
SL4.0ch07	56300000	56400000	CHG	55.8371416701288	50.1656613711664	67.5790754257907	49.6739636702375	51.6644684779741	48.6716728718369
SL4.0ch07	56300000	56400000	CHH	15.9139018080013	13.6123844257816	19.9052988503441	14.5311448247295	13.4823311797622	13.2411017900347
SL4.0ch07	56400000	56500000	CG	85.5984885421746	83.3025830258303	89.0232461169603	81.232653842473	80.8256446652472	80.4745955960949
SL4.0ch07	56400000	56500000	CHG	75.1312785388128	70.7646582004864	80.2077377549076	69.1267709973146	68.6087105820409	68.9771475770925
SL4.0ch07	56400000	56500000	CHH	22.3600411114137	19.2325718337279	26.066399601121	20.5219869805191	18.0488560428375	18.1641352095898
SL4.0ch07	56500000	56600000	CG	82.7176026535514	77.7666908563135	88.5447725305377	78.1994554118448	77.461964854346	76.3755261575466
SL4.0ch07	56500000	56600000	CHG	69.0903367957192	60.5794816201833	76.5469904963041	63.2325667655786	60.223191380195	59.4754517831441
SL4.0ch07	56500000	56600000	CHH	21.8649163977706	17.3385034434361	26.228073309278	19.7364870414041	16.8179442444587	17.0627988460425
SL4.0ch07	56600000	56700000	CG	75.5820382087352	72.430426716141	81.6803760282021	70.5364511691884	73.0757783201381	70.7034462136503
SL4.0ch07	56600000	56700000	CHG	62.2319396190248	59.6393631306349	70.2577436129324	58.092941285595	59.4603074992156	56.8445475638051
SL4.0ch07	56600000	56700000	CHH	22.429347826087	18.5945388215352	25.7568268874336	19.5170433630273	17.8044064678091	17.1118320091688
SL4.0ch07	56700000	56800000	CG	81.7088829228435	73.8196575274671	88.193598405139	76.4121062818934	75.9560947429232	75.9346148024822
SL4.0ch07	56700000	56800000	CHG	57.5161040968822	50.4369220327479	70.6575559516736	52.8944731365143	54.5545230219982	50.4574654467588
SL4.0ch07	56700000	56800000	CHH	20.9578075805525	17.0245417602789	26.2498893119632	18.4543871157457	17.065489351798	16.2648282598691
SL4.0ch07	56800000	56900000	CG	71.2832	68.3554666181554	81.5742624618515	66.1074661572959	66.9745958429561	65.5606007684247
SL4.0ch07	56800000	56900000	CHG	50.4779592505599	44.5095520950393	63.6759371221282	42.3782276995305	44.8938321536906	42.3132356473697
SL4.0ch07	56800000	56900000	CHH	16.8547035967633	13.4829788695314	23.2993083817021	14.1529770311455	13.2744449420024	13.0103776053022
SL4.0ch07	56900000	57000000	CG	82.8655760668368	77.3920819445573	89.0680355722652	78.0737534337801	77.5722303055498	77.7104159948404
SL4.0ch07	56900000	57000000	CHG	70.2101903818642	62.7239199157007	78.0862781092244	64.7079276773296	61.8194763939095	63.2686638787962
SL4.0ch07	56900000	57000000	CHH	22.2140485891052	16.5885857674384	26.8937611743672	18.9467505455102	15.6659111410963	16.724200950331
SL4.0ch07	57000000	57100000	CG	81.389770723104	70.1020408163265	88.6875891583452	73.1844786473011	71.9013490725126	72.515554060871
SL4.0ch07	57000000	57100000	CHG	72.113262281642207	59.0016669753658	79.8021624108581	63.0107119158214	61.2283715793349	61.8553623404732
SL4.0ch07	57000000	57100000	CHH	22.9905162753833	16.9827438920212	27.5368994033288	19.4770253180251	16.7206833361099	17.0346431771816
SL4.0ch07	57100000	57200000	CG	78.9229399796541	68.6103643274312	88.2791756227083	72.3961144090664	72.4170458328709	71.6257343053295
SL4.0ch07	57100000	57200000	CHG	67.6402116402116	56.1278342455043	77.7546468401487	59.4202898550725	59.1353451940008	57.7399144254279
SL4.0ch07	57100000	57200000	CHH	22.5155592209361	16.9606899746962	27.8914212049717	17.8491953807594	16.2063689734923	15.8335879028563
SL4.0ch07	57200000	57300000	CG	91.3975903614458	90.2272727272727	94.0327949697941	90.0346731732375	88.471765994056	88.1595267627135
SL4.0ch07	57200000	57300000	CHG	70.9119975639464	66.3504916136495	79.5242476015245	69.2875809567095	66.1107354819322	65.2879442631625
SL4.0ch07	57200000	57300000	CHH	21.6252535181475	17.5405513650624	26.5860456327649	19.6676177604245	16.5000820950661	16.6699668659987
SL4.0ch07	57300000	57400000	CG	78.1296572280179	74.8696461824953	84.2953374719324	74.2125984251968	74.5528930450029	73.1289516247611
SL4.0ch07	57300000	57400000	CHG	32.0840543881335	29.143897996357	53.9113503607834	29.1839752165036	31.6108407290772	27.3532476554359
SL4.0ch07	57300000	57400000	CHH	15.0751622061821	12.4321322104213	22.9576597733646	12.9282839329402	12.591255663192	11.9929122563588
SL4.0ch07	57400000	57500000	CG	72.8959768031896	70.6873103881159	78.3615458320025	70.0711853915196	68.4541945967906	68.9986282578875
SL4.0ch07	57400000	57500000	CHG	35.1433389544688	32.1408004606968	46.4795548028067	34.0323846208717	34.3737920371086	32.1724807341608
SL4.0ch07	57400000	57500000	CHH	12.7610471848607	11.7841375043258	15.3626561848086	12.3218496337875	11.2325130195037	10.5615102995016
SL4.0ch07	57500000	57600000	CG	84.2410790507085	78.9409862570736	87.0402200068752	80.2495354393417	78.5663082437276	77.1398192450824
SL4.0ch07	57500000	57600000	CHG	71.2877665399729	65.6206415620642	76.3949028825931	67.4527342955885	64.9983227104998	64.2181992950977
SL4.0ch07	57500000	57600000	CHH	16.7401852668725	13.6458119858301	19.6835428545259	15.4485221420455	13.2838964543275	13.1386174703399
SL4.0ch07	57600000	57700000	CG	82.2276757441419	77.4446036820637	89.5323997151673	77.7716552788186	76.8068424803991	76.4569763455605
SL4.0ch07	57600000	57700000	CHG	49.9850128889155	43.8507436102948	59.775641025641	44.3255935298722	41.6329165932969	40.6870124538114
SL4.0ch07	57600000	57700000	CHH	12.2388414055081	9.09357252321284	16.1162847690234	10.2610455465357	8.7167981690056	8.88011525275367
SL4.0ch07	57700000	57800000	CG	85.4625837071712	81.8263383511116	88.0888151068687	81.3886834319527	81.8321221414761	81.0147172734314
SL4.0ch07	57700000	57800000	CHG	30.1695977088647	26.6592193455119	41.8490739323435	24.5313336904124	30.1223173081231	25.7620649826746
SL4.0ch07	57700000	57800000	CHH	8.54728979972909	7.43988419441176	11.6912818251956	7.41602668528431	7.6723752584232	6.77208139320548
SL4.0ch07	57800000	57900000	CG	83.6524590163934	78.6807438977141	90.2262727844123	78.6051544363565	77.3331684086833	77.459831675593
SL4.0ch07	57800000	57900000	CHG	45.1268807545475	40.1591116267506	62.3776009791922	38.9359512310981	41.6477062278427	39.1725015913431
SL4.0ch07	57800000	57900000	CHH	14.454970186624	11.0480488694384	21.2878263766111	11.4931536133395	11.1107080146856	10.6764808346807
SL4.0ch07	57900000	58000000	CG	66.1661397962768	60.6146957052717	78.7784090909091	56.5869218500797	58.133409268883	57.833569907736
SL4.0ch07	57900000	58000000	CHG	39.9886592741936	31.2469317623957	59.8475967174678	29.3617021276596	31.9536138699122	31.3041196536342
SL4.0ch07	57900000	58000000	CHH	15.8437155514882	10.4394615034265	25.1360929450879	11.1227218589182	10.3193990656203	10.3667149920077
SL4.0ch07	58000000	58100000	CG	82.899935137685	78.243123336291	86.9878073156106	76.6258910498988	78.3139993242482	76.7501464557704
SL4.0ch07	58000000	58100000	CHG	44.7624137595958	41.3142897347499	62.1375724855029	39.6371593957363	40.258541089566	37.2492512855286
SL4.0ch07	58000000	58100000	CHH	15.6944926452922	12.5801155913374	23.1060688543867	12.5385382916466	11.779426868608	10.974671695875
SL4.0ch07	58100000	58200000	CG	71.3170300530348	70.8485586682907	75.4944110060189	68.9092862025193	69.2653574026318	69.9408928293669
SL4.0ch07	58100000	58200000	CHG	28.4201835753485	24.2407660738714	37.99938537185	23.134763725935	24.5463528566295	22.4049228286089
SL4.0ch07	58100000	58200000	CHH	12.8416358128576	10.0812016561286	17.2119447299303	10.6897364188615	10.0401960319128	9.02413344958626
SL4.0ch07	58200000	58300000	CG	78.8039953301336	75.2956636005256	85.0034916201117	73.6175007041592	75.5502713249192	74.5465402702097
SL4.0ch07	58200000	58300000	CHG	19.8923065003486	17.814503322943	37.2355251488661	16.2066717374769	20.2302071106736	17.4891623242983
SL4.0ch07	58200000	58300000	CHH	8.79911411989225	6.79071281327981	15.7319620761691	7.438220503697	7.79844971809958	6.67715902621974
SL4.0ch07	58300000	58400000	CG	75.5921254998462	72.8350240256273	70.1895043731778	71.8792335978324	72.4678827454042	71.5020493450133
SL4.0ch07	58300000	58400000	CHG	13.6973221648366	12.0198122444278	11.3448198702171	12.1837440316119	13.6623082216735	10.9292991664094
SL4.0ch07	58300000	58400000	CHH	6.78194151896909	5.53821601365615	6.31465050854793	6.38115472063812	6.07187531694783	4.9097366771645
SL4.0ch07	58400000	58500000	CG	79.3249463025468	74.5832602210914	85.3705752212389	71.7126000161642	71.8486279921448	71.7996044825313
SL4.0ch07	58400000	58500000	CHG	45.8564180323089	40.5252598942185	64.8906560636183	38.4819615805091	40.4444687124604	37.0408098300121
SL4.0ch07	58400000	58500000	CHH	17.5420351832054	13.2859393983135	24.5627671978236	14.2590995342418	12.7115942136444	12.4907619626737
SL4.0ch07	58500000	58600000	CG	85.1827140217614	77.6926759214935	91.08036012004	77.9848484848485	78.2376180381576	77.967440165229
SL4.0ch07	58500000	58600000	CHG	34.6114727420667	27.7021153288902	59.3992644053944	28.0377754459601	30.4636711281071	29.0683302925078
SL4.0ch07	58500000	58600000	CHH	10.9609849696194	8.43354798665529	17.4536013078181	9.39072107322527	8.60997767888878	8.35848084495639
SL4.0ch07	58600000	58700000	CG	90.2419741931841	90.8735919899875	90.5643497925002	89.9737631184408	86.9803685495468	87.6672079177298
SL4.0ch07	58600000	58700000	CHG	64.7014437345943	65.4585152838428	62.4445564516129	63.2649644202595	61.4239926739927	61.8375033629271
SL4.0ch07	58600000	58700000	CHH	12.6502128803084	11.927936482815	12.647158927278	12.8314623980362	10.801934209158	11.5488845006512
SL4.0ch07	58700000	58800000	CG	83.8891706822217	79.4177386594448	87.3975728658853	79.2434865402926	78.4752270095679	79.8679628554846
SL4.0ch07	58700000	58800000	CHG	42.1967624259006	37.2265259215119	53.6716417910448	39.5203009876156	39.9909930195902	37.0672226434167
SL4.0ch07	58700000	58800000	CHH	15.1931843658919	12.8567437462391	18.1806604202674	13.6669617308603	12.0077675289549	11.6715814306176
SL4.0ch07	58800000	58900000	CG	65.843446171315	62.3459649773001	64.5739910313901	61.0226468506723	62.266699410609	62.6052315093205
SL4.0ch07	58800000	58900000	CHG	11.9735531201884	13.1903416388389	12.5479930191972	11.4482998723454	13.2811176968671	11.0689281135983
SL4.0ch07	58800000	58900000	CHH	8.09619273260607	6.79709918088381	8.62394323671498	7.00615445701807	6.78414888762911	6.01088738990042
SL4.0ch07	58900000	59000000	CG	70.806026619823	67.5776147895107	77.3410585656123	67.2090589018936	66.6414475758149	67.7446165470344
SL4.0ch07	58900000	59000000	CHG	23.608082570141	22.5407166123778	39.4159601668685	20.7479784366577	21.406411582213	19.5119391235896
SL4.0ch07	58900000	59000000	CHH	10.848885400049	9.38428097964103	17.5444185761549	9.82947083216993	8.96609888286694	8.14496790302511
SL4.0ch07	59000000	59100000	CG	70.3388746803069	65.3313464235624	67.1575846833579	60.3900975243811	61.5782522562184	61.3973920926016
SL4.0ch07	59000000	59100000	CHG	20.3128083678705	18.0991174473863	23.203026481715	16.1730916517743	18.2518219736902	16.1775771256584
SL4.0ch07	59000000	59100000	CHH	11.5464689843811	8.61493997332148	14.5269022924848	8.92881742861079	8.71242959168139	7.52622518465752
SL4.0ch07	59100000	59200000	CG	76.8157894736842	71.8243243243243	81.7464492372436	69.4617927994122	71.9666880204997	71.614073268045
SL4.0ch07	59100000	59200000	CHG	18.276054884081	15.0390133400453	34.0978170765405	13.55473120179	17.9420225713653	14.3866135760334
SL4.0ch07	59100000	59200000	CHH	9.47485843100497	7.23469119579501	16.1161957819339	7.08653724022707	8.40104366075354	6.89482064837983
SL4.0ch07	59200000	59300000	CG	90.0418356997972	87.7467942194179	93.0246787681012	87.5715922107675	85.6877438533474	86.2027504321034
SL4.0ch07	59200000	59300000	CHG	58.402239729149	54.0248962655602	66.6545586632764	54.417160598363	54.6449816478927	53.0398796087284
SL4.0ch07	59200000	59300000	CHH	12.6366884794214	10.3051461080941	16.4659919120839	10.4182862130573	9.39176214988236	9.51946266369148
SL4.0ch07	59300000	59400000	CG	80.0844872095752	76.639582124202	90.0479398021725	77.2315390857452	75.9552700452058	74.5450522705902
SL4.0ch07	59300000	59400000	CHG	48.7384645591989	43.0945187742771	62.4925563589962	43.5392518440464	44.3928847641145	40.9938904647611
SL4.0ch07	59300000	59400000	CHH	14.390972333995	12.1508939300149	16.9446883230904	12.648976838318	11.8791527759599	11.5133886399985
SL4.0ch07	59400000	59500000	CG	60.6435643564356	57.2201834862385	63.6340272423542	55.6851804886296	56.5890986639905	56.6004508312201
SL4.0ch07	59400000	59500000	CHG	13.0293480401812	10.0622143219909	22.0508712197076	10.7053701015965	12.7336876832845	10.3542500243974
SL4.0ch07	59400000	59500000	CHH	8.75263752331089	6.08687862077203	12.8177371501884	6.66795320670104	6.47765716776323	5.7318199184921
SL4.0ch07	59500000	59600000	CG	53.3014243699902	50.3949175824176	62.2714681440443	50.1420454545455	51.0137242669994	49.3920412675018
SL4.0ch07	59500000	59600000	CHG	23.4199383135553	20.113654554186	38.4438371925787	21.147301895965	22.4511666423109	18.9767961979312
SL4.0ch07	59500000	59600000	CHH	12.0957915455994	8.97688690802599	17.6288504883546	9.96171020672246	9.65944628568553	8.29122666310208
SL4.0ch07	59600000	59700000	CG	67.9664651978943	63.8971791662655	66.0130718954248	63.083864118896	65.4399719166862	64.3787501829357
SL4.0ch07	59600000	59700000	CHG	22.7464429716828	18.3269124931205	26.5850945494994	19.6792260692464	22.1027064538515	18.7300278321822
SL4.0ch07	59600000	59700000	CHH	10.7422424493173	8.27542223786066	13.7815703925981	8.62279035189162	8.65470520666098	7.56371188777855
SL4.0ch07	59700000	59800000	CG	69.8421018148464	62.751955821445	80.6497622820919	62.9032258064516	59.996561801616	59.8428088732187
SL4.0ch07	59700000	59800000	CHG	48.0743886366964	39.1551669651322	60.8957470831765	39.7916249248648	38.1739472648564	37.3986350863107
SL4.0ch07	59700000	59800000	CHH	18.4033136518873	12.8148480839028	25.7048335626665	13.9599714081487	12.864342808067	13.1130307147603
SL4.0ch07	59800000	59900000	CG	71.3358996293128	65.8343657676546	75.2460091843429	65.1474029012634	65.4835730307428	64.2046718576196
SL4.0ch07	59800000	59900000	CHG	39.1395908543923	33.7473233404711	53.5194976867151	33.3745279780295	36.5874405804353	32.9279031370391
SL4.0ch07	59800000	59900000	CHH	15.7755816640301	12.0246091199805	22.6098348668576	12.8659596274676	12.4933410364724	11.3816783167656
SL4.0ch07	59900000	60000000	CG	69.7603626943005	67.7229041773718	75.5686604886268	67.372607047073	67.1572375127421	64.4436256448047
SL4.0ch07	59900000	60000000	CHG	30.0686338359802	27.3606001586958	44.1516615429659	24.9527012823208	27.4473021671521	25.2135778562479
SL4.0ch07	59900000	60000000	CHH	13.6708839349142	10.9785149727263	19.49524506218	11.1292452728893	11.136489632997	10.2435210008937
SL4.0ch07	60000000	60100000	CG	87.2774453975348	86.7491166077739	89.5845997973658	84.8629073978272	82.3512965681135	83.2221860767729
SL4.0ch07	60000000	60100000	CHG	59.5373199476211	61.1324523663184	65.7680787334189	55.8683380983799	53.5345666991237	52.8926541076803
SL4.0ch07	60000000	60100000	CHH	12.3975347622806	11.1528496061435	14.9806355279735	11.1733151471352	9.91746057268427	9.65847517052336
SL4.0ch07	60100000	60200000	CG	90.9282121627801	91.1953484859926	90.7077225989937	89.637148700856	86.766799195013	87.4502566468654
SL4.0ch07	60100000	60200000	CHG	70.2397959183673	70.6760316066725	62.0363701836514	66.2004662004662	64.2652367806328	62.8990680150704
SL4.0ch07	60100000	60200000	CHH	12.6465221290941	10.9010159329373	12.7742663330392	11.1844883404495	9.70055075318233	9.64744663702308
SL4.0ch07	60200000	60300000	CG	78.9327435635704	70.0458323623087	87.1278825995807	72.1199283037315	69.3801460307597	69.7679071628651
SL4.0ch07	60200000	60300000	CHG	56.4148718267023	48.3703071672355	62.9880757540332	47.5760286225402	46.8800183528332	46.157677529529
SL4.0ch07	60200000	60300000	CHH	16.522655426765	12.0479314645123	20.3714916306959	13.6192865169177	12.2225259513146	11.5598526703499
